Date,DayOfWeek,DayOfMonth,Month,Is_Start_Of_Month,Is_End_Of_Month,Is_Weekend,Is_Holiday,Is_Vacation,Is_Exam_Period,Is_Fest,Days_Until_Holiday,DayOfWeek_Sin,DayOfWeek_Cos,Month_Sin,Month_Cos,Is_Broke_Weekend,Is_Rich_Weekend,WeekOfYear,DayOfYear,Target_Headcount,Target_1_Days_Ago,Target_2_Days_Ago,Target_3_Days_Ago,Target_7_Days_Ago,Target_14_Days_Ago,Target_21_Days_Ago,Target_3_Day_Avg,Target_3_Day_Std,Target_3_Day_Max,Target_3_Day_Min,Target_7_Day_Avg,Target_7_Day_Std,Target_7_Day_Max,Target_7_Day_Min,Target_14_Day_Avg,Target_14_Day_Std,Target_14_Day_Max,Target_14_Day_Min,Target_28_Day_Avg,Target_28_Day_Std,Target_28_Day_Max,Target_28_Day_Min,Target_EWMA_7,Target_EWMA_14,Trend_7_vs_28
2025-01-16,Thursday,16,1,0,0,0,0,0,0,0,2.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0,0,3,16,374.0,364.0,312.0,296.0,370.0,51.0,22.0,324.0,35.552777669262554,364.0,296.0,250.0,116.65904737024614,370.0,60.0,187.42857142857142,124.9896699028267,370.0,23.0,,,,,260.31666521694524,205.4773036652183,
2025-01-17,Friday,17,1,0,0,0,0,0,0,0,1.0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0,0,3,17,178.0,374.0,364.0,312.0,192.0,40.0,11.0,350.0,33.28663395418676,374.0,312.0,250.57142857142858,117.35254171776191,374.0,60.0,210.5,127.6520209849357,374.0,23.0,,,,,288.73749891270893,227.94699650985586,
2025-01-18,Saturday,18,1,0,0,1,1,0,0,0,0.0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0,0,3,18,58.0,178.0,374.0,364.0,60.0,23.0,17.0,305.3333333333333,110.38719732529377,374.0,178.0,248.57142857142858,118.62947517776676,374.0,60.0,220.35714285714286,118.47142280726617,374.0,23.0,,,,,261.0531241845317,221.28739697520842,
2025-01-19,Sunday,19,1,0,0,1,1,0,0,0,0.0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0,0,3,19,150.0,58.0,178.0,374.0,156.0,55.0,11.0,203.33333333333334,159.51593441826844,374.0,58.0,248.28571428571428,119.16055595388138,374.0,58.0,222.85714285714286,114.28160706905427,374.0,55.0,,,,,210.2898431383988,199.51574404518064,
2025-01-20,Monday,20,1,0,0,0,0,0,0,0,6.0,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,4,20,282.0,150.0,58.0,178.0,296.0,205.0,22.0,128.66666666666666,62.78003929063204,178.0,58.0,247.42857142857142,119.95395942173973,374.0,58.0,229.64285714285714,106.0737095991833,374.0,58.0,,,,,195.2173823537991,192.91364483915655,
2025-01-21,Tuesday,21,1,0,0,0,0,0,0,0,5.0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,0,4,21,301.0,282.0,150.0,58.0,312.0,272.0,10.0,163.33333333333334,112.5936647122444,282.0,58.0,245.42857142857142,119.12298566727462,374.0,58.0,235.14285714285714,106.69212150486462,374.0,58.0,134.96428571428572,131.03561352007318,374.0,3.0,216.91303676534932,204.791825527269,1.8050958760178617
2025-01-22,Wednesday,22,1,0,0,0,0,0,0,0,4.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,0,4,22,306.0,301.0,282.0,150.0,364.0,228.0,12.0,244.33333333333334,82.24556725643838,301.0,150.0,243.85714285714286,118.16715360232804,374.0,58.0,237.21428571428572,107.73912836207552,374.0,58.0,145.53571428571428,132.09802256709807,374.0,3.0,237.934777574012,217.61958212363314,1.6641481842554229
2025-01-23,Thursday,23,1,0,0,0,0,0,0,0,3.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0,0,4,23,394.0,306.0,301.0,282.0,374.0,370.0,51.0,296.3333333333333,12.662279942148645,306.0,282.0,235.57142857142858,110.09671073327176,374.0,58.0,242.78571428571428,109.23241176601286,374.0,58.0,156.35714285714286,132.39956760747177,374.0,10.0,254.951083180509,229.40363784048208,1.4970494779845664
2025-01-24,Friday,24,1,0,1,0,0,0,0,0,2.0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0,0,4,24,170.0,394.0,306.0,301.0,178.0,192.0,40.0,333.6666666666667,52.309973555081726,394.0,301.0,238.42857142857142,114.46084795372485,394.0,58.0,244.5,111.54629945935869,394.0,58.0,169.64285714285714,137.00235582881592,394.0,10.0,289.71331238538176,251.34981946175114,1.3972373377982419
2025-01-25,Saturday,25,1,0,1,1,0,0,0,0,1.0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1,0,4,25,114.0,170.0,394.0,306.0,58.0,60.0,23.0,290.0,112.85388783732711,394.0,170.0,237.28571428571428,115.20230652452855,394.0,58.0,242.92857142857142,112.49373608935149,394.0,58.0,175.32142857142858,133.43192287577975,394.0,10.0,259.7849842890363,240.503176866851,1.345756532307069
2025-01-26,Sunday,26,1,0,1,1,1,0,0,0,0.0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,1,0,4,26,161.0,114.0,170.0,394.0,150.0,156.0,55.0,226.0,148.16207341961706,394.0,114.0,245.28571428571428,101.84745829869671,394.0,114.0,246.78571428571428,106.50545567205508,394.0,58.0,178.78571428571428,130.39380726685206,394.0,10.0,223.33873821677722,223.63608661793754,1.3643226062773144
2025-01-27,Monday,27,1,0,1,0,0,0,0,0,5.0,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,5,27,305.0,161.0,114.0,170.0,282.0,296.0,205.0,148.33333333333334,30.072135496723636,170.0,114.0,246.85714285714286,100.20383986559361,394.0,114.0,247.14285714285714,106.18551048689571,394.0,58.0,184.14285714285714,126.26096264416283,394.0,10.0,207.75405366258292,215.28460840221254,1.3333333333333335
2025-01-28,Tuesday,28,1,0,1,0,0,0,0,0,4.0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,0,5,28,359.0,305.0,161.0,114.0,301.0,312.0,272.0,193.33333333333334,99.52051714763803,305.0,114.0,250.14285714285714,101.91079198892297,394.0,114.0,247.78571428571428,106.53073126237662,394.0,58.0,194.25,124.10945736488982,394.0,10.0,232.0655402469372,227.24666061525087,1.28114139381745
2025-01-29,Wednesday,29,1,0,1,0,0,0,0,0,3.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,0,5,29,272.0,359.0,305.0,161.0,306.0,364.0,228.0,275.0,102.35233265539189,359.0,161.0,258.42857142857144,108.85595549908626,394.0,114.0,251.14285714285714,109.41161318114774,394.0,58.0,206.71428571428572,122.43361228841295,394.0,12.0,263.7991551852029,244.81377253321745,1.2441540577716643
2025-01-30,Thursday,30,1,0,1,0,0,0,0,0,2.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0,0,5,30,387.0,272.0,359.0,305.0,394.0,374.0,370.0,312.0,43.92038251199558,359.0,272.0,253.57142857142858,107.124315856014,394.0,114.0,244.57142857142858,104.77647584314855,394.0,58.0,216.0,116.85128250140102,394.0,23.0,265.8493663889022,248.4386028621218,1.1685319289005927
2025-01-31,Friday,31,1,0,1,0,0,0,0,0,1.0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0,0,5,31,206.0,387.0,272.0,359.0,170.0,178.0,192.0,339.3333333333333,59.96943666013002,387.0,272.0,252.57142857142858,105.6170080098484,387.0,114.0,245.5,106.06148434534784,394.0,58.0,228.0,116.53135009754057,394.0,23.0,296.13702479167665,266.9134558138389,1.1029320024953213
2025-02-01,Saturday,1,2,1,0,1,1,0,0,0,0.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,1,5,32,38.0,206.0,387.0,272.0,114.0,58.0,60.0,288.3333333333333,91.59876272817955,387.0,206.0,257.7142857142857,101.73120512034691,387.0,114.0,247.5,104.94888865904791,394.0,58.0,233.92857142857142,110.68872891579669,394.0,23.0,273.6027685937575,258.79166170532704,1.096989966555184
2025-02-02,Sunday,2,2,1,0,1,1,0,0,0,0.0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0,1,5,33,87.0,38.0,206.0,387.0,161.0,150.0,156.0,210.33333333333334,174.54034872582704,387.0,38.0,246.85714285714286,121.71747145394887,387.0,38.0,246.07142857142858,107.82354836684604,394.0,38.0,234.46428571428572,109.66159466246768,394.0,38.0,214.70207644531814,229.3527734779501,1.0483846503867738
2025-02-03,Monday,3,2,1,0,0,0,0,0,0,2.0,0.0,1.0,0.8660254037844386,0.5000000000000001,0,0,6,34,229.0,87.0,38.0,206.0,305.0,282.0,296.0,110.33333333333333,86.39637338067665,206.0,38.0,236.28571428571428,133.09860290490695,387.0,38.0,241.57142857142858,113.31624521034675,394.0,38.0,235.60714285714286,107.87418573083166,394.0,38.0,182.7765573339886,210.3724036808901,0.9986415094339622
2025-02-04,Tuesday,4,2,1,0,0,0,0,0,0,1.0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0,0,6,35,236.0,229.0,87.0,38.0,359.0,301.0,312.0,118.0,99.20181449953405,229.0,38.0,225.42857142857142,129.6133444041124,387.0,38.0,237.78571428571428,112.74558055225907,394.0,38.0,236.46428571428572,107.71721625278244,394.0,38.0,194.33241800049143,212.85608319010475,0.9493156865694089
2025-02-05,Wednesday,5,2,1,0,0,1,0,0,0,0.0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0,0,6,36,239.0,236.0,229.0,87.0,272.0,306.0,364.0,184.0,84.07734534343945,236.0,87.0,207.85714285714286,116.12267733081337,387.0,38.0,233.14285714285714,111.27088024819788,394.0,38.0,235.17857142857142,107.49196475445271,394.0,38.0,204.74931350036857,215.94193876475745,0.8800846816875851
2025-02-06,Thursday,6,2,1,0,0,0,0,0,0,2.0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,6,37,348.0,239.0,236.0,229.0,387.0,394.0,374.0,234.66666666666666,5.131601439446132,239.0,229.0,203.14285714285714,113.72983861096525,387.0,38.0,228.35714285714286,109.32000108563228,394.0,38.0,235.57142857142858,107.48485804519038,394.0,38.0,213.31198512527644,219.01634692945646,0.858695652173913
2025-02-07,Friday,7,2,1,0,0,0,0,0,0,1.0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,0,6,38,180.0,348.0,239.0,236.0,206.0,170.0,178.0,274.3333333333333,63.814836310479826,348.0,236.0,197.57142857142858,103.73822365752683,348.0,38.0,225.07142857142858,104.54551035919114,387.0,38.0,234.78571428571428,106.54206512083225,394.0,38.0,246.98398884395732,236.21416733886227,0.837927900636171
2025-02-08,Saturday,8,2,0,0,1,1,0,0,0,0.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,0,6,39,42.0,180.0,348.0,239.0,38.0,114.0,58.0,255.66666666666666,85.23105850177699,348.0,180.0,193.85714285714286,103.85154239173758,348.0,38.0,225.78571428571428,104.1738034185242,387.0,38.0,234.35714285714286,106.74449045916263,394.0,38.0,230.23799163296798,228.71894502701397,0.8236722306525038
2025-02-09,Sunday,9,2,0,0,1,1,0,0,0,0.0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0,0,6,40,141.0,42.0,180.0,348.0,87.0,161.0,150.0,190.0,153.24490203592413,348.0,42.0,194.42857142857142,102.85727513219014,348.0,42.0,220.64285714285714,111.62754494840777,387.0,38.0,233.71428571428572,107.8815733220177,394.0,38.0,183.17849372472597,203.82308569007878,0.8283627510651247
